Date,Title,Content,Url
2018/6/26 17:19,Family ownership driving force for Merck ,"Merck is the oldest pharmaceutical and chemical company in the world. Since it was established in 1668, the Merck family has grown the group into one of the leading science and technology companies with more than 54,000 employees globally. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_251286.html
2018/6/26 17:16,Naver to invest $135 million in online cartoons ,Naver will invest up to 150 billion won ($135 million) in the company's online comic platform as part of portfolio diversification. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_251296.html
2018/6/25 17:53,KakaoTalk links producers with consumers ,"Kakao, operator of Korea's top mobile instant messenger KakaoTalk, has been nurturing a new consumer trend through its build-to-order (BTO) platform Makers with Kakao. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_251217.html
2018/6/25 17:29,KT unveils ICT-based emergency rescue platform ,"WONJU, Gangwon Province _ KT unveiled its disaster and safety management platform based on the firm's distinguished network infrastructure and ICT strengths, Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_251216.html
2018/6/25 17:26,Keypair unveils card-type cold wallet for virtual money ,"While news about cyber attacks targeting cryptocurrency exchanges are making headlines day after day, demand for â\cold walletâ\ systems has been rising to ensure safe virtual currency transactions. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_251029.html
2018/6/25 16:24,'China risk' tops agenda for Samsung Group ,"How to minimize the adverse effects of growing regulatory pressure from the Chinese government is at the top of the agenda for Samsung Electronics' corporate meeting from June 22 to 26, officials familiar with the issue said Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_251232.html
2018/6/24 21:45,"SKT, KT, LG vying for public safety network biz ","Korea's top mobile carriers, which secured their frequency bandwidths for 5G networks last week, are now vying for a public safety network project. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_251187.html
2018/6/24 17:04,Samsung SDI taps European market with new ESS module ,Samsung SDI is targeting the European market with its new electrical energy storage (ESS) module for residential customers. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_251163.html
2018/6/24 16:03,SK seeks expansion in global mobility ,"SK holdings, the holding company of SK Group that specializes in global investment, held a workshop with leading global mobility companies to discuss measures to expand global business. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_251164.html
2018/6/21 20:37,Jobplanet HR specialist stresses data in managing employees ,"Eun Jin-ki, a human resources (HR) management specialist at Jobplanet, said Korean firms should rely more on objective data in managing their employees and recruiting new talents. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_251081.html
2018/6/21 18:16,Carpool app Poolus falling apart ,"The CEO of Korea's first ride-sharing app Poolus has resigned over financial issues. The local startup also faced large-scale layoffs, industry sources said Thursday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_251065.html
2018/6/21 18:13,LG Display braces for hard times on fiercer competition from China ,LG Display is apparently having a rough time as budget Chinese panel makers are saturating the display market. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_251069.html
2018/6/21 17:43,'Back to content' is global media trend ,"With lighter, lower-quality news infiltrating the online realm, the production and distribution of quality content is becoming ever more integral. Leaders at news media companies worldwide seem to have a consensus on this - that in an age of confusion where journalism is becoming more important, quality content is key to retaining readers and to achieving financial success. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_251084.html
2018/6/21 17:42,Global media groups ambitious to keep up with changing times ,"The 70th World News Media Congress held in Estoril, Portugal from June 6-8, was all about ""transformation."" ""Every transformation is never enough because the world around you is always moving faster than you,"" said Tina Stiegler, executive vice president of people and strategy at Schibsted Media Group in Norway, during the keynote session. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_251083.html
2018/6/21 16:50,SAP banks on 'intelligent enterprise' with Korean firms ,"SAP Korea, the Korean subsidiary of the Germany-based software company, is banking on â\intelligent enterprisesâ\ with major Korean technology firms and government agencies, its country manager said Thursday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_251071.html
2018/6/21 16:35,SKT develops AI accelerator for data processing ,"The nation's top mobile carrier SK Telecom (SKT) has developed an artificial intelligence (AI) accelerator, a computer system designed to accelerate data-intensive artificial neural networks, the company said Thursday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_251055.html
2018/6/20 17:43,Samsung SDS unveils online logistics platform ,"Samsung SDS unveiled its online logistics platform equipped with cutting-edge IT technologies such as artificial intelligence (AI) to target the global e-commerce logistics market, Wednesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250999.html
2018/6/20 10:16,Korea's major crypto exchange Bithumb hacked; coins worth $32 million stolen ,"South Koreaâ\s major cryptocurrency exchange Bithumb was hacked and an estimated 35 billion won ($31.51 million) worth of coins were stolen, the Seoul-based exchange said on Wednesday. The company said the cyberattack took place between Tuesday night and early Wednesday. It has suspended all services, including coin deposits and withdrawals. The suspension will continue until ...",http://www.koreatimes.co.kr/www/tech/2018/12/133_250963.html
2018/6/19 20:18,"Samsung to compete with Amazon, Google on AI platforms ","Amid the rise of artificial intelligence (AI) technology, Samsung Electronics has made a strong effort to beef up its presence in the sector. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250929.html
2018/6/19 16:43,"SKT, KT, LGU+ to speed up 5G infra construction ","SK Telecom (SKT), KT and LG Uplus are now speeding up efforts to construct infrastructure for fifth-generation (5G) networks after securing bandwidth during a national frequency auction that ended Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250926.html
2018/6/19 15:11,China expected to approve LGD's $6.7 bil. OLED plant ,"China is expected to to approve LG Display's plan to build a cutting-edge organic light-emitting diode (OLED) display production facility in the southern Chinese industrial city of Guangzhou in the first week of July, a senior industry executive familiar with the matter told The Korea Times Tuesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250916.html
2018/6/19 10:47,"Instagram up, Facebook down in South Korea: data ","South Korean smartphone users spent more time on Instagram and less on Facebook in May compared to a year earlier, a research showed Tuesday. According to the report released by industry tracker WiseApp, South Korean smartphone users spent a combined 4.2 billion minutes on the popular U.S.-based social media service Facebook in May, down 35 percent from a year earlier. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250892.html
2018/6/18 20:03,"SKT, KT win 100MHz in 3.5-GHz spectrum at 5G auction ","The nation's top mobile carrier SK Telecom and the second largest KT have each been awarded 100 megahertz of bandwidth on the 3.5-gigahertz spectrum, the maximum amount assigned to one mobile carrier, during a national frequency auction for fifth-generation (5G) networks, according to the Ministry of Science and ICT, Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250878.html
2018/6/18 19:27,Tencent to acquire stakes in Bluehole ,"Chinese internet firm Tencent has been in discussions with Bluehole to acquire the latter's stake, sources familiar with the matter said Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250849.html
2018/6/18 17:33,Kakao causing stir for expanding food delivery biz ,Kakao is facing criticism from startups operating food delivery apps for working to expand its food delivery business to almost all restaurants. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_250846.html
2018/6/18 17:16,"Kakao, Naver venture into IoT business ","Amid the growing importance of internet of things (IoT) related business, Korea's major internet companies Kakao and Naver are expanding their business portfolios into the IoT market, rolling out cell phones and smart watches for children. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250855.html
2018/6/18 17:16,LS to establish power cable joint venture in Indonesia ,LS Cable & System will establish a power cable manufacturing joint venture with Indonesian group Artha Graha Network to expand its cable business in Southeast Asia. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_250835.html
2018/6/18 13:56,LS fined $23 mil. over illegal inter-affiliate trading ,South Korea's antitrust watchdog said Monday that it has slapped a combined 26 billion won ($23.5 million) in fines on four affiliates of electric cable maker LS Group for illegal inter-affiliate trading. The Fair Trade Commission (FTC) also referred the group's founding family members and its top executives to state prosecutors for further investigation. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_250824.html
2018/6/17 16:43,LG Chem holds global tech contest ,"LG Chem will hold a global technology contest designed to explore innovative technologies related to energy, environment and other promising businesses, the firm said Sunday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250794.html
2018/6/17 12:00,'Blockchain tech to innovate ad ecosystem' ,"Dave Park, CEO of Recobell, an ad-tech subsidiary of Yello Mobile, believes that the value of blockchain technology will be appreciated only when it is practically used by people in their real life. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250494.html
2018/6/15 23:02,CJ E&M launches global over-the-top video streaming service ,"CJ E&M has launched a global over-the-top (OTT) video streaming service called â\Global Tving,â\ in a first for a domestic content business operator, the company said Friday. The OTT service refers to delivery of film and TV content directly to consumers over the internet, bypassing traditional broadcast and cable television platforms. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250720.html
2018/6/15 18:44,"SKT meets with KT, LG over 5G frequency auction ","The frequency auction of the fifth-generation (5G) network failed to produce a buyer due to the fierce competition of Korea's three mobile carriers, the Ministry of Science and ICT said Friday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250747.html
2018/6/15 18:10,"Naver, Daum not a destination to watch Russia World Cup ","Hyun, a 36-year-old office worker living in Seoul, accessed Naver, Korea's largest portal site on Thursday midnight to watch the opening game of the FIFA Russia World Cup between Russia and Saudi Arabia. But after a few minutes, he realized there was no way to watch the preliminary match through Naver and visited the live streaming and video-on-demand service provider â\pooq.â\ ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250748.html
2018/6/15 16:59,'Renewable energy push' lifts Samsung SDI ,"Samsung Electronics' significant commitment to renewable energy is expected to lift the stock price of Samsung SDI, Samsung's battery affiliate, which will be supplying batteries for solar panels to be installed at Samsung's main manufacturing facilities. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250736.html
2018/6/14 17:23,Samsung Electronics goes for renewable energy ,Samsung Electronics said Thursday it has decided to expand the use of renewable energy in its operations to improve energy efficiency and reduce emissions. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_250665.html
2018/6/14 17:05,Seoul to stand up to Beijing over chips ,"The government has officially requested China to drop its apparent â\discriminatory measuresâ\ applied to top-tier Korean manufacturers. â\The government filed an official request with the Chinese trade ministry to correct discriminatory measures on Korean manufacturers, which we believe are truly unfair, and asked it to ensure fair market competition to protect the best interests of consumers and clients,â\ a senior government official said Thursday. â\China has notified Koreaâ\s trade ministry that it will correct any unfair practices, if found.â\ ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250698.html
2018/6/14 17:05,Oracle workers press CEO Kim harder to resign ,"It has been a month since Oracle Korea employees began striking. Given they are one of the few unions at the Korean unit of a foreign IT company, there has been some doubt that the strike would go this long, but they are still fighting for fair compensation and improved working conditions. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250695.html
2018/6/14 15:41,Auction for 5G frequencies starts Friday ,"The nation's three mobile carriers _ SK Telecom, KT and LG Uplus _ will begin a bitter competition involving trillions of won, Friday, as a national frequency auction for fifth-generation (5G) networks begins. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250663.html
2018/6/13 18:07,"Samsung, Huawei vie for 5G network market in Korea ","The much hyped auction for frequencies for fifth-generation (5G) networks will be held today. While Korea's three telecommunication companies are set to take part in the bidding as the super-high speed network is scheduled to be commercialized next year, it remains to be seen which network equipment company they will work with. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250620.html
2018/6/13 18:07,SKT recognized at ICT awards in UK ,"SK Telecom picked up two awards at the world-renowned Information & Communication Technology (ICT) awards, Wednesday (KST). ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250593.html
2018/6/12 18:00,US repeal of net neutrality rekindles debate in Korea ,"After months of delays, the repeal by the Federal Communications Commission (FCC) of net neutrality is finally taking effect. The question is how the decision by the U.S. telecom regulator will affect the telecommunications industry in Korea. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250542.html
2018/6/12 17:11,AR becoming essential for smartphones ,"Augmented reality (AR) is a technology that was used in military devices to provide additional information in the wearer's vision. Now, AR technology is increasingly used in various kinds of devices. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250539.html
2018/6/12 16:53,Samsung sets to introduce foldable mobile ,"Foldable phones are coming - it's only a matter of time - and Samsung Electronics will be the first company in the world to put one on the market, possibly as soon as next year. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250530.html
2018/6/11 18:25,"Samsung, LG turning to car display panels ","While the display market has been saturated by budget Chinese companies, Korean manufacturers are turning their eyes to in-vehicle display panels, which are primed for growth over the coming years. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250469.html
2018/6/10 21:06,Korean battery makers losing momentum in China ,Korean lithium-ion battery makers are losing their share in the electric vehicle (EV) battery market as EVs equipped with their batteries have been excluded from a subsidy list in China which has the biggest EV market in the world. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_250410.html
2018/6/10 19:23,LG CNS tops Asia in energy storage ranking ,"LG CNS, an LG Group information technology service unit, is recognized as one of the world's top five energy storage system (ESS) providers. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250422.html
2018/6/10 17:07,Can LG Uplus buy cable TV operator CJ Hello? ,"The domestic capital market is paying keen attention to moves between mobile carrier LG Uplus and cable TV operator CJ Hello, with LG wooing CJ Group, which needs cash. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250420.html
2018/6/10 17:04,Credit card companies to launch 'finger vein' payment system ,"Credit card holders will be able to pay with their fingertips at convenience stores throughout the country starting in October. Three major card companies - Shinhan, BC, and Hana - announced on Sunday that they are developing a biometrics payment system that authorizes transactions by scanning fingertips. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250404.html
2018/6/7 18:42,Qorvo seeks to sell chips for Korea's Wi-Fi networks ,"Qorvo, a U.S.-based radio frequency (RF) technology firm, said it will tap into the Korean market with its distributed Wi-Fi network service. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250303.html
2018/6/7 15:36,KT to expand satellite broadcast biz ,"GEUMSAN, South Chungcheong Province -- KT Sat, the satellite service provider affiliated with KT, said Thursday it will expand its services to regions that previously were without coverage. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250281.html
2018/6/7 15:32,KAIST launches ethics subcommittee on AI ,The Korea Advanced Institute of Science and Technology (KAIST) has recently launched a new ethics subcommittee to study artificial intelligence (AI) in a bid to cope with a series of challenging ethical questions being posed by AI-powered systems worldwide. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_250278.html
2018/6/6 20:54,Samsung pledges support for employees' startups ,"Samsung Electronics will support its employees' startups through its Creative Lab (C-Lab) program designed to encourage a creative corporate culture, the firm said Wednesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250221.html
2018/6/6 20:52,KT seeks to turn Boracay into ICT island ,"KT has proposed a project to turn the Philippines' beach resort island of Boracay into a safer and more convenient location using the firm's ICT technologies during a meeting with Philippine government officials, the company said Wednesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250224.html
2018/6/6 17:16,Exclusive apps become dating boom ,"Dating apps for a group of people with certain academic backgrounds or occupations have been booming, reflecting the trend that Koreans are increasingly selective about whom to date. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250116.html
2018/6/6 16:43,Facebook shared user data with Chinese handset makers ,"Facebook has acknowledged it shared user data with several Chinese handset manufacturers, including Huawei, a company flagged by U.S. intelligence officials as a national security threat, as it faces a fresh wave of allegations over its handling of private data. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250225.html
2018/6/5 17:00,KAIST rated Asia's most innovative university for third year ,The Korea Advanced Institute of Science and Technology (KAIST) came in first in Reuters' annual ranking of the â\most innovativeâ\ universities in the Asia Pacific region this year. KAIST also topped the list in 2016 and 2017. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_250152.html
2018/6/5 15:12,Apple launches new App Store rules aimed at streaming PC-based games ,"Apple now explicitly says apps cannot host anything that looks like an app store within an app or give users the ability to ""browse, select, or purchase software not already owned or licensed by the user."" But the new rules say that so-called remote mirroring apps, which beam the screen of a desktop computer to an iPhone, can allow purchases outside Apple's control as long as...",http://www.koreatimes.co.kr/www/tech/2018/12/133_250142.html
2018/6/4 17:14,Samsung SDS unveils digital finance platform ,"Samsung SDS unveiled its digital finance platform, equipped with cutting-edge technologies such as artificial intelligence (AI) and blockchain, Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250084.html
2018/6/4 17:11,SKT to innovate BGF's distribution system ,"The nation's top mobile carrier SK Telecom signed a business agreement with distribution giant BGF in a bid to innovate distribution services using advanced ICT technologies, SKT said Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250102.html
2018/6/4 17:01,Korea urged to protect local chipmakers against China attack ,"The government to enhance measures for the protection of intellectual property (IP) rights of Samsung Electronics and SK hynix because of increased pressure on them to cross-license more of their memory chip technology to Chinese manufacturers, company officials said Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250106.html
2018/6/4 16:00,Samsung to unveil MicroLED TVs in Q3 ,"After unveiling its new MicroLED TV technology at CES 2018, Samsung could now be ready to release the first commercial sets in the third quarter of the year. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250082.html
2018/6/3 17:13,Topless women protest Facebook's rules ,"A group of female protesters went topless in a rally against Facebook on Saturday, protesting â\discrimination,â\ as Facebook deletes posts showing women's breasts based on a policy allowing only men's naked torsos. Ten women wearing masks and sunglasses carried signs that read, â\Why do you delete posts in which I willingly showed my breasts?â\ and â\Set me free from what is virt...",http://www.koreatimes.co.kr/www/tech/2018/12/133_250033.html
2018/6/3 16:59,KT to enter electricity brokerage biz ,"KT has completed development of its electricity brokerage system, equipped with the blockchain and artificial intelligence (AI) technologies, to enter the small-scale electricity brokerage business, the firm said Sunday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_250048.html
2018/6/3 16:24,LG expands investment in robot business ,LG Electronics has been expanding its portfolio into the robot business as the Korean tech giant acquired stakes in local robot manufacturing firm Robostar. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_249842.html
2018/6/3 16:24,More consumers lukewarm about new smartphones ,"LG Electronics rolled out its new high-end LG G7 ThinQ smartphone here, May 18. Though the phone has received positive reviews from media and early adopters, fewer people are buying new smartphones, according to a source, Wednesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249491.html
2018/6/1 17:29,LG to restructure system semiconductor business,"LG Group is restructuring its system semiconductor business in a move to enhance corporate efficiency. Its affiliate Silicon Works will be in charge of designing timing-controller (T-Con) chips for organic light-emitting diode (OLED) TVs. The system Integrated Chip (SIC) Center, which has been developing LG Electronics' semiconductors under the leadership of its chief technology officer (CTO), meanwhile, will be designing system semiconductors for home appliances and smartphones. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249984.html
2018/6/1 17:05,Gov't to complete public safety network by 2020 ,The prolonged public safety network project will be on track as the government will place an order worth about 1.7 trillion won ($1.58 billion) next month. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_249979.html
2018/6/1 17:04,Demand for air conditioners soaring on early hot spell ,"With hot and humid weather hitting the country early, demand for air conditioners and dehumidifiers is increasing. Industry data shows more people are purchasing new air conditioners earlier than usual this year. Samsung Electronics said its production line for air conditioners is working at full capacity. The firm said its air conditioner plant in Gwangju increased its produ...",http://www.koreatimes.co.kr/www/tech/2018/12/133_249721.html
2018/6/1 11:05,'Korea's startups will become global top 10' ,"""Korea is one of the most exciting places in the world right now to be an entrepreneur,"" said Roee Adler, global head of WeWork Labs. ""I'm by no means an expert on Korean culture, but to share a few observations, Korea has an amazing legacy of innovative technology. Korea is a country that invests so much on education and constant improvement and constant desire to do more. M...",http://www.koreatimes.co.kr/www/tech/2018/12/133_249949.html
2018/5/31 18:08,LG CNS completes solar power plant in Japan ,"LG CNS, a system integration affiliate of LG Group, has completed construction of a 56-megawatt (MW) solar power generation plant in the Mine region of Yamaguchi Prefecture, the firm said Thursday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249936.html
2018/5/31 18:07,"Samsung, SK hynix seek upper hand in car semiconductors ","Samsung Electronics and SK hynix are making greater efforts to expand their automotive semiconductor business in line with the emergence of self-driving, smart vehicles. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249749.html
2018/5/31 15:39,Hanwha S&C to merge with Hanwha Systems ,Hanwha S&C will merge with Hanwha Systems in a move to reduce control of Hanwha Group Chairman Kim Seung-youn's three sons over the corporation. The nation's eighth-largest conglomerate said Thursday the boards of directors of the two companies agreed on the merger plan and the launch of the new corporation in August. The new firm will continue to use the name Hanwha Systems. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_249919.html
2018/5/31 10:02,Naver sees market cap tumble ,"Naver Corp., South Korea's top Internet portal operator, has seen its market capitalization plunge recently, data showed Thursday, due to a series of negatives, such as falling ad revenue. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249891.html
2018/5/31 9:57,"Samsung, LG named among top 10 brands in Africa ","South Korea's major tech giants, Samsung Electronics Co. and LG Electronics Inc., were named as two of the most admired brands in Africa this year, an industry tracker said Thursday. According to the latest ""Most Admired Brand in Africa"" report released by Brand Africa, Samsung Electronics took the No. 2 spot in terms of popularity. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249890.html
2018/5/30 21:10,Samsung widens lead in premium TV market ,"Samsung Electronics has been displaying its dominance in the global market for large-sized TV sets. According to a recent report by IHS Markit, the Korean tech giant maintained its lead in the market during the first three months of this year. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249863.html
2018/5/30 17:02,"KT offers unlimited mobile data at W49,000 ","KT released three new fee systems for long-term evolution (LTE) network services, enhancing benefits on data use, the firm said Wednesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249871.html
2018/5/30 16:34,Google accused of not filtering obscene photos ,Internet giant Google is facing criticism here for not taking technical steps to prevent minors and teenagers from being exposed to obscene materials such as intrusive pictures of body parts. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_249853.html
2018/5/30 16:13,Samsung supports hearing impaired children in Myanmar ,"Link for Aid, a charity organization based in Italy, and photographer Francesca Moscheni gathered with four businesses including Samsung Electronics in Myanmar to publish a special photo book titled â\Silent Yangon.â\ ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249847.html
2018/5/29 17:06,LS Cable & System achieves HVDC cable certification ,LS Cable & System has been a major player in the global cable manufacturing business. Korea's leading power cable maker recently took a step ahead of its competitors by receiving certification for a high voltage direct current (HVDC) cable. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_249783.html
2018/5/28 17:13,IBM wins $310 mil. contract with KB Kookmin ,"KB Kookmin has decided to continue its controversial partnership with IBM, which offered a heavy discount to supply its mainframe system for use in the bank's banking application system. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249741.html
2018/5/28 15:49,LG's G7 to benefit from BTS sensation ,"LG Electronics' latest G7 ThinQ is expected to obtain beneficial advertising effects from K-pop sensation BTS globally, especially in the U.S. as the Korean firm's flagship smartphone is scheduled to be released there at the beginning of next month. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249723.html
2018/5/28 15:05,"China demands Samsung, SK cut chip prices ","Senior Chinese government officials have asked Samsung Electronics and SK hynix to cut memory chip prices for leading Chinese consumer electronics companies, sources familiar with the matter said Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249714.html
2018/5/27 20:40,Booming semiconductors pose risk to economy ,Korea's exports grew 10.1 percent in the first quarter year-on-year buoyed by strong sales of semiconductors. But industry watchers say it is time for Korea to diversify its portfolio because the country is too dependent on semiconductors. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_249689.html
2018/5/25 16:44,Gov't hit for laying burden on mobile carriers for populist policy ,The government is facing criticism for laying the burden on mobile carriers in carrying out policies to reduce consumers' mobile costs. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_249609.html
2018/5/25 16:22,SKT in talks with Carlyle to replace ADT Caps CEO ,SK Telecom (SKT) is in talks with Carlyle Group of the United States to replace ADT Caps chief executive after an SKT-led consortium purchased the firm for 2.97 trillion won. ,http://www.koreatimes.co.kr/www/tech/2018/12/133_249566.html
2018/5/25 11:43,Samsung expresses discontent on US court's ruling in Apple case ,"Samsung Electronics Co. on Friday expressed discontent against the decision made by the U.S. court, which ordered the company to pay its archrival Apple Inc. $539 million for design infringement. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249583.html
2018/5/25 10:16,"Naver looks, acts, sounds like news outlet ",The portal where readers get more news than from any other single news organization doesn't want to be classified as such because it would be subject to the stringent rules applied to newspapers and broadcasters. But a look at its display of news about Wednesday's summit between President Moon Jae-in and U.S. President Donald Trump makes one wonder whether Naver can avoid the...,http://www.koreatimes.co.kr/www/tech/2018/12/133_249578.html
2018/5/24 17:05,KT uses IoT tech to reduce fine dust ,"KT has established a fine dust observation network at 1,500 spots nationwide to collect and analyze air quality data, in a bid to help the government draw up a better policy for reducing fine dust levels, the firm said Thursday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249527.html
2018/5/23 17:24,Samsung nurtures AI as new growth engine ,"Samsung Electronics is expanding its reach into artificial intelligence (AI) by opening three new research centers in the United Kingdom, Russia and Canada. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249462.html
2018/5/23 17:22,LG's new leadership faces challenges ,"After LG Group Chairman Koo Bon-moo passed away on Sunday, his adopted son Kwang-mo is expected to inherit the throne of Korea's fourth-largest conglomerate. Ranging from earning trust from its shareholders to dealing with an inheritance-related tax, which is presumed to total 1 trillion won ($927 million), the younger Koo has to hop over a series of hurdles before he fully i...",http://www.koreatimes.co.kr/www/tech/2018/12/133_249477.html
2018/5/23 16:51,SKT forms global alliance for HD live mapping service,"The country's top mobile carrier SK Telecom (SKT) has formed an alliance with three partners in Europe, China and Japan to release a unified worldwide high definition (HD) live mapping system that will guide autonomous vehicles more safely and efficiently, the Korean firm said Wednesday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249478.html
2018/5/23 16:27,Global IT firms square off at Seoul exhibit ,"The World IT Show organized by the Ministry of Science and ICT began Wednesday for a four-day run at COEX in southern Seoul, bringing together 500 global companies including Samsung Electronics, LG Electronics and Qualcomm. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249457.html
2018/5/23 16:22,LG G7 offers well rounded smartphone experience ,"In the ongoing fierce battle in the smartphone business, LG Electronics has remained behind its strong competitors such as Samsung and Apple. Failing to establish a premium position, LG is also losing its share to emerging Chinese phone makers ZTE and Huawei. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249366.html
2018/5/22 17:08,Samsung or LG: Who will lead 'internet of cars'? ,The world's largest â\internet of carsâ\ market is pitting automakers against technology companies as they wrestle for control over a multi-trillion-dollar system. Korea is well-positioned for the so-called â\Auto 2.0.â\ ,http://www.koreatimes.co.kr/www/tech/2018/12/133_249415.html
2018/5/21 18:05,Is crypto-craze past its peak? ,"The year 2017 was, to put it frankly, an unprecedented year for cryptocurrencies and their underlying blockchain technology. But the unexpected monetary heights of late 2017 have since retracted southward. This has led to various commentators arguing that â\the bubble is about to burst.â\ However, this article will pinpoint five interesting opinion pieces that would suggest oth...",http://www.koreatimes.co.kr/www/tech/2018/12/133_249335.html
2018/5/21 15:07,"Samsung, SK to invest W45 tril. in semiconductors","Samsung Electronics and SK hynixplan to invest up to 45 trillion won to enhance their semiconductor manufacturing facilities mostly in Korea, officials directly involved with the matter said Monday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249326.html
2018/5/20 17:56,Electric stoves more popular on fine dust pollution ,"In Korea, most consumers have filled their kitchens with gas ranges, or stoves, rather than electric-powered ranges due to electricity costs being quite high. However, more consumers are choosing electric stoves these days as they don't release harmful emissions such as carbon monoxide and they are easy to install and manage compared to gas ranges. Also, many consumers here b...",http://www.koreatimes.co.kr/www/tech/2018/12/133_249293.html
2018/5/20 13:56,LG leadership succession to cost $924 million ,"The transfer of managerial control of LG Group, one of South Korea's largest family-run conglomerates, from the late chief to his heir could result in roughly 1 trillion won ($924 million) worth of inheritance-related tax being paid, market watchers said Sunday. ",http://www.koreatimes.co.kr/www/tech/2018/12/133_249267.html
